SCRAPING DATE,TOKEN,ADDRESS,BALANCE
22/9/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"456,141,698.30"
22/9/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2525769
22/9/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
22/9/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,No data acquired.
22/9/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,"9,040,434.12"
22/9/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227 204 707.29 
22/9/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"161,603,740.63"
22/9/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
22/9/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
22/9/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
22/9/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
22/9/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No data acquired.
22/9/2021,MIR,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,1206784
22/9/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,20
22/9/2021,HBAR,0.0.358271,"78,767,572.00"
22/9/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,"78,229.18"
22/9/2021,HNT,14sBjdgVU2bxYfpvaQH621gzb4CdYuuToj4ms6psJeKDVxxMp8A,No data acquired.
22/9/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,6.27E-06
24/9/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"456,141,698.30"
24/9/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,600101.0493
24/9/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
24/9/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,No data acquired.
24/9/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,"9,042,954.45"
24/9/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227 204 707.29 
24/9/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"161,997,847.05"
24/9/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
24/9/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
24/9/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
24/9/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
24/9/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No data acquired.
24/9/2021,MIR,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,0.000281
24/9/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,20
24/9/2021,HBAR,0.0.358271,"78,767,572.00"
24/9/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.1816
24/9/2021,HNT,14sBjdgVU2bxYfpvaQH621gzb4CdYuuToj4ms6psJeKDVxxMp8A,No data acquired.
24/9/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,6.27E-06
25/9/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"456,141,698.30"
25/9/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,600157.044
25/9/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
25/9/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,No data acquired.
25/9/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,"9,044,205.62"
25/9/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227 204 707.29 
25/9/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"162,194,900.27"
25/9/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
25/9/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
25/9/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
25/9/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
25/9/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No data acquired.
25/9/2021,MIR,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,0.000281
25/9/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,20
25/9/2021,HBAR,0.0.358271,"78,767,572.00"
25/9/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.1816
25/9/2021,HNT,14sBjdgVU2bxYfpvaQH621gzb4CdYuuToj4ms6psJeKDVxxMp8A,No data acquired.
25/9/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,6.27E-06
26/9/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"456,141,698.30"
26/9/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,600211.6892
26/9/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
26/9/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,No data acquired.
26/9/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,"9,045,429.79"
26/9/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227 204 707.29 
26/9/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"162,391,953.48"
26/9/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
26/9/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
26/9/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
26/9/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
26/9/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No data acquired.
26/9/2021,MIR,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,0.000281
26/9/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,20
26/9/2021,HBAR,0.0.358271,"78,767,572.00"
26/9/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.1816
26/9/2021,HNT,14sBjdgVU2bxYfpvaQH621gzb4CdYuuToj4ms6psJeKDVxxMp8A,No data acquired.
26/9/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,6.27E-06
27/9/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"456,141,698.30"
27/9/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,600266.4962
27/9/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
27/9/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,No data acquired.
27/9/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,"9,046,644.95"
27/9/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227 204 707.29 
27/9/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"162,589,006.69"
27/9/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
27/9/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
27/9/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
27/9/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
27/9/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No data acquired.
27/9/2021,MIR,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,0.000281
27/9/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,20
27/9/2021,HBAR,0.0.358271,"78,767,572.00"
27/9/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.1816
27/9/2021,HNT,14sBjdgVU2bxYfpvaQH621gzb4CdYuuToj4ms6psJeKDVxxMp8A,No data acquired.
27/9/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,6.27E-06
28/9/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"456,141,698.30"
28/9/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,600320.8868
28/9/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
28/9/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,No data acquired.
28/9/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,"9,047,860.11"
28/9/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227 204 707.29 
28/9/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"162,786,059.91"
28/9/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
28/9/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
28/9/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
28/9/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
28/9/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No data acquired.
28/9/2021,MIR,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,0.000281
28/9/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,20
28/9/2021,HBAR,0.0.358271,"78,767,572.00"
28/9/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.1816
28/9/2021,HNT,14sBjdgVU2bxYfpvaQH621gzb4CdYuuToj4ms6psJeKDVxxMp8A,No data acquired.
28/9/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,6.27E-06
30/9/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"456,141,698.30"
30/9/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,600429.4538
30/9/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
30/9/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,No data acquired.
30/9/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,"9,050,254.43"
30/9/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227 204 707.29 
30/9/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"163,180,166.33"
30/9/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
30/9/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
30/9/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
30/9/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
30/9/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No data acquired.
30/9/2021,MIR,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,0.000281
30/9/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,20
30/9/2021,HBAR,0.0.358271,"78,767,572.00"
30/9/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.1816
30/9/2021,HNT,14sBjdgVU2bxYfpvaQH621gzb4CdYuuToj4ms6psJeKDVxxMp8A,No data acquired.
30/9/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,6.27E-06
2/10/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"456,141,698.30"
2/10/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,600040.1324
2/10/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
2/10/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,No data acquired.
2/10/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,"9,052,621.75"
2/10/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227 204 707.29 
2/10/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"163,574,272.76"
2/10/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
2/10/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
2/10/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
2/10/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
2/10/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No data acquired.
2/10/2021,MIR,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,0.00906
2/10/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,20
2/10/2021,HBAR,0.0.358271,"78,767,572.00"
2/10/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.1816
2/10/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,No data acquired.
2/10/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,6.27E-06
3/10/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,No data acquired
3/10/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,600097.2138
3/10/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
3/10/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,No data acquired.
3/10/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,"9,053,800.91"
3/10/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227 204 707.29 
3/10/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,No data acquired
3/10/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
3/10/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
3/10/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
3/10/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
3/10/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No data acquired.
3/10/2021,MIR,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,0.00906
3/10/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,20
3/10/2021,HBAR,0.0.358271,"78,767,572.00"
3/10/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.1816
3/10/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,No data acquired.
3/10/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,6.27E-06
4/10/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"456,141,698.30"
4/10/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,No data acquired.
4/10/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
4/10/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,No data acquired.
4/10/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,"9,054,971.06"
4/10/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227 204 707.29 
4/10/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"163,968,379.19"
4/10/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
4/10/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
4/10/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
4/10/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
4/10/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No data acquired.
4/10/2021,MIR,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,No data acquired.
4/10/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,20
4/10/2021,HBAR,0.0.358271,"78,767,572.00"
4/10/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.1816
4/10/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,No data acquired.
4/10/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,6.27E-06
5/10/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"456,141,698.30"
5/10/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,No data acquired.
5/10/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
5/10/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,No data acquired.
5/10/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,"9,056,141.22"
5/10/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227 204 707.29 
5/10/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"164,165,432.40"
5/10/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
5/10/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
5/10/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
5/10/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
5/10/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No data acquired.
5/10/2021,MIR,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,No data acquired.
5/10/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,20
5/10/2021,HBAR,0.0.358271,"78,767,572.00"
5/10/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.1816
5/10/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,No data acquired.
5/10/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,6.27E-06
6/10/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"456,141,698.30"
6/10/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,600271.254
6/10/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
6/10/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,No data acquired.
6/10/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,"9,057,311.38"
6/10/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227 204 707.29 
6/10/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"164,362,485.62"
6/10/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
6/10/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
6/10/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
6/10/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
6/10/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No data acquired.
6/10/2021,MIR,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,0.00906
6/10/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,20
6/10/2021,HBAR,0.0.358271,"78,767,572.00"
6/10/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.1816
6/10/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,No data acquired.
6/10/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,6.27E-06
7/10/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"456,141,698.30"
7/10/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,No data acquired.
7/10/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
7/10/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,No data acquired.
7/10/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,"9,058,472.53"
7/10/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227 204 707.29 
7/10/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"164,559,538.83"
7/10/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
7/10/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
7/10/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
7/10/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
7/10/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No data acquired.
7/10/2021,MIR,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,No data acquired.
7/10/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,20
7/10/2021,HBAR,0.0.358271,"78,767,572.00"
7/10/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.1816
7/10/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,No data acquired.
7/10/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,6.27E-06
8/10/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"456,141,698.30"
8/10/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,600383.9835
8/10/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
8/10/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,No data acquired.
8/10/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,"9,059,633.69"
8/10/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227 204 707.29 
8/10/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"164,756,592.04"
8/10/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
8/10/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No data acquired.
8/10/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
8/10/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No data acquired.
8/10/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No data acquired.
8/10/2021,MIR,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,0.00906
8/10/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,20
8/10/2021,HBAR,0.0.358271,"78,767,572.00"
8/10/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.1816
8/10/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,No data acquired.
8/10/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,6.27E-06
9/10/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,"456,141,698.30"
9/10/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,No data acquired.
9/10/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,"4,054.85"
